DATE,TEMPERATURE
21-01-2009,15.69
22-01-2009,15.67
23-01-2009,15.31
24-01-2009,15.47
25-01-2009,15.61
26-01-2009,16.42
27-01-2009,18.4
28-01-2009,16.94
29-01-2009,16.53
30-01-2009,16.8
31-01-2009,16.81
01-02-2009,15.57
02-02-2009,15.59
03-02-2009,16.17
04-02-2009,16.34
05-02-2009,17.65
06-02-2009,18.27
07-02-2009,18.65
08-02-2009,18.3
09-02-2009,18.29
10-02-2009,18.59
11-02-2009,20.56
12-02-2009,19.41
13-02-2009,19.17
14-02-2009,19.84
15-02-2009,20.2
16-02-2009,20.47
17-02-2009,19.55
18-02-2009,19.67
19-02-2009,19.26
20-02-2009,19.83
21-02-2009,20.8
22-02-2009,20.68
23-02-2009,22.19
24-02-2009,21.73
25-02-2009,22.97
26-02-2009,22.74
27-02-2009,22.31
28-02-2009,20.8
01-03-2009,19.71
02-03-2009,20.91
03-03-2009,21.36
04-03-2009,23.18
05-03-2009,24.49
06-03-2009,24.03
07-03-2009,23.3
08-03-2009,24.32
09-03-2009,25.9
10-03-2009,26.24
11-03-2009,23.77
12-03-2009,22.58
13-03-2009,22.12
14-03-2009,23.29
15-03-2009,24.51
16-03-2009,25.29
17-03-2009,26.51
18-03-2009,28.19
19-03-2009,27.81
20-03-2009,27.87
21-03-2009,28.37
22-03-2009,29.12
23-03-2009,29.08
24-03-2009,29.13
25-03-2009,29.27
26-03-2009,30.05
27-03-2009,30
28-03-2009,30.05
29-03-2009,30.45
30-03-2009,31.56
31-03-2009,29.26
01-04-2009,29.19
02-04-2009,30.37
03-04-2009,31.26
04-04-2009,32.23
05-04-2009,31.25
06-04-2009,31
07-04-2009,32.19
08-04-2009,31.26
09-04-2009,32.26
10-04-2009,32.64
11-04-2009,31.49
12-04-2009,32.19
13-04-2009,32.69
14-04-2009,33.36
15-04-2009,33.88
16-04-2009,34.38
17-04-2009,36.05
18-04-2009,34.12
19-04-2009,33.88
20-04-2009,33.46
21-04-2009,34.26
22-04-2009,35.19
23-04-2009,34.26
24-04-2009,32.69
25-04-2009,32.95
26-04-2009,33.48
27-04-2009,31.34
28-04-2009,31.94
29-04-2009,33.45
30-04-2009,36.17
01-05-2009,36.96
02-05-2009,34.72
03-05-2009,34.51
04-05-2009,35.55
05-05-2009,36.8
06-05-2009,36.76
07-05-2009,35.26
08-05-2009,35.15
09-05-2009,36.19
10-05-2009,36.17
11-05-2009,34.99
12-05-2009,30.65
13-05-2009,31.94
14-05-2009,34.23
15-05-2009,34.47
16-05-2009,32.45
17-05-2009,34.87
18-05-2009,37.55
19-05-2009,37.71
20-05-2009,35.97
21-05-2009,36.68
22-05-2009,37.3
23-05-2009,36.83
24-05-2009,36.96
25-05-2009,30.71
26-05-2009,32.06
27-05-2009,34.3
28-05-2009,34.51
29-05-2009,33.82
30-05-2009,35.4
31-05-2009,34.79
01-06-2009,36.17
02-06-2009,35.69
03-06-2009,35.84
04-06-2009,35.6
05-06-2009,37.14
06-06-2009,33.23
07-06-2009,35.02
08-06-2009,34.26
09-06-2009,33.84
10-06-2009,34.81
11-06-2009,35.55
12-06-2009,36.34
13-06-2009,36.23
14-06-2009,37.3
15-06-2009,37.12
16-06-2009,36.82
17-06-2009,36.89
18-06-2009,36.67
19-06-2009,37.57
20-06-2009,37.82
21-06-2009,36.61
22-06-2009,36.83
23-06-2009,37.75
24-06-2009,36.38
25-06-2009,37.83
26-06-2009,38.76
27-06-2009,36.13
28-06-2009,33.37
29-06-2009,34.08
30-06-2009,33.27
01-07-2009,33.44
02-07-2009,34.5
03-07-2009,34.98
04-07-2009,32.97
05-07-2009,32.34
06-07-2009,32.54
07-07-2009,32.25
08-07-2009,31.12
09-07-2009,32.42
10-07-2009,32.87
11-07-2009,33.48
12-07-2009,34.87
13-07-2009,34.7
14-07-2009,34.76
15-07-2009,33.63
16-07-2009,33.38
17-07-2009,34.94
18-07-2009,35.17
19-07-2009,34.38
20-07-2009,35
21-07-2009,33.12
22-07-2009,33.21
23-07-2009,33.72
24-07-2009,34.82
25-07-2009,34.37
26-07-2009,32.87
27-07-2009,30.05
28-07-2009,29.21
29-07-2009,29.97
30-07-2009,31.51
31-07-2009,31.72
01-08-2009,32.3
02-08-2009,32.78
03-08-2009,32.8
04-08-2009,32.68
05-08-2009,31.42
06-08-2009,30.49
07-08-2009,31.18
08-08-2009,31.24
09-08-2009,31.18
10-08-2009,31.55
11-08-2009,30.5
12-08-2009,30.24
13-08-2009,29.77
14-08-2009,29.22
15-08-2009,28.89
16-08-2009,28.35
17-08-2009,28.15
18-08-2009,28.88
19-08-2009,28.54
20-08-2009,27.62
21-08-2009,28.01
22-08-2009,29.12
23-08-2009,29.2
24-08-2009,27.44
25-08-2009,27.63
26-08-2009,28.12
27-08-2009,27.68
28-08-2009,27.44
29-08-2009,28.48
30-08-2009,28.67
31-08-2009,27.64
01-09-2009,28.15
02-09-2009,28.82
03-09-2009,29.03
04-09-2009,27.96
05-09-2009,27.71
06-09-2009,26.78
07-09-2009,26.4
08-09-2009,27.44
09-09-2009,26.5
10-09-2009,26.2
11-09-2009,26.41
12-09-2009,28.02
13-09-2009,28.45
14-09-2009,28.55
15-09-2009,28.78
16-09-2009,28.33
17-09-2009,28.37
18-09-2009,28.68
19-09-2009,28.26
20-09-2009,28.16
21-09-2009,28.12
22-09-2009,28.14
23-09-2009,27.69
24-09-2009,27.83
25-09-2009,27.15
26-09-2009,28.37
27-09-2009,28.21
28-09-2009,27.98
29-09-2009,28.65
30-09-2009,29.26
01-10-2009,29.08
02-10-2009,27.76
03-10-2009,26.16
04-10-2009,26.58
05-10-2009,27.18
06-10-2009,26.73
07-10-2009,25.65
08-10-2009,26.33
09-10-2009,25.4
10-10-2009,25.24
11-10-2009,25.44
12-10-2009,25.05
13-10-2009,24.01
14-10-2009,23.58
15-10-2009,24.35
16-10-2009,25.61
17-10-2009,25.69
18-10-2009,23.15
19-10-2009,22.44
20-10-2009,21.74
21-10-2009,21.49
22-10-2009,21.65
23-10-2009,22.4
24-10-2009,21.7
25-10-2009,21.32
26-10-2009,22.3
27-10-2009,21.23
28-10-2009,22
29-10-2009,22.4
30-10-2009,21.92
31-10-2009,21.04
01-11-2009,21.76
02-11-2009,22.89
03-11-2009,23.53
04-11-2009,24.51
05-11-2009,24.79
06-11-2009,24.94
07-11-2009,24.05
08-11-2009,23.15
09-11-2009,22.62
10-11-2009,22.89
11-11-2009,23.33
12-11-2009,23.23
13-11-2009,24.19
14-11-2009,25.05
15-11-2009,24.14
16-11-2009,23.51
17-11-2009,21.37
18-11-2009,21.46
19-11-2009,19.99
20-11-2009,17.01
21-11-2009,17.07
22-11-2009,17.58
23-11-2009,18.22
24-11-2009,17.05
25-11-2009,16.58
26-11-2009,16.59
27-11-2009,16.73
28-11-2009,17.02
29-11-2009,16.72
30-11-2009,17.19
01-12-2009,17.69
02-12-2009,18.34
03-12-2009,18.01
04-12-2009,17.32
05-12-2009,17.65
06-12-2009,17.19
07-12-2009,16.49
08-12-2009,16.13
09-12-2009,15.23
10-12-2009,14.8
11-12-2009,15.21
12-12-2009,15.69
13-12-2009,16.87
14-12-2009,17.53
15-12-2009,17.75
16-12-2009,18.44
17-12-2009,18.72
18-12-2009,20.08
19-12-2009,18.9
20-12-2009,15.72
21-12-2009,14.99
22-12-2009,14.64
23-12-2009,13.37
24-12-2009,13.3
25-12-2009,12.65
26-12-2009,12.06
27-12-2009,11.7
28-12-2009,11.76
29-12-2009,12.05
30-12-2009,12.86
31-12-2009,14.14
01-01-2010,11.8
02-01-2010,12.05
03-01-2010,12.15
04-01-2010,14.19
05-01-2010,13.9
06-01-2010,13.64
07-01-2010,14.05
08-01-2010,13.94
09-01-2010,13.44
10-01-2010,14.21
11-01-2010,14.01
12-01-2010,13.69
13-01-2010,15.74
14-01-2010,17.44
15-01-2010,16.03
16-01-2010,16.1
17-01-2010,15.75
18-01-2010,15.54
19-01-2010,15.34
20-01-2010,15.3
21-01-2010,14.78
22-01-2010,14.92
23-01-2010,14.84
24-01-2010,14.63
25-01-2010,15.53
26-01-2010,15.55
27-01-2010,15.66
28-01-2010,15.76
29-01-2010,17.04
30-01-2010,16.75
31-01-2010,16.66
01-02-2010,16.42
02-02-2010,16.49
03-02-2010,15.87
04-02-2010,15.87
05-02-2010,15.83
06-02-2010,16.07
07-02-2010,16.63
08-02-2010,19.13
09-02-2010,19.34
10-02-2010,20.9
11-02-2010,21.2
12-02-2010,19.15
13-02-2010,19.26
14-02-2010,19.12
15-02-2010,19.49
16-02-2010,21.05
17-02-2010,21.49
18-02-2010,19.76
19-02-2010,18.69
20-02-2010,18.68
21-02-2010,18.65
22-02-2010,20.03
23-02-2010,20.94
24-02-2010,22.2
25-02-2010,22.43
26-02-2010,21.71
27-02-2010,21.58
28-02-2010,22.71
01-03-2010,23.44
02-03-2010,24.26
03-03-2010,23.54
04-03-2010,24.81
05-03-2010,26.92
06-03-2010,25.82
07-03-2010,25.54
08-03-2010,25.52
09-03-2010,24.81
10-03-2010,24.5
11-03-2010,24.52
12-03-2010,25.16
13-03-2010,25.83
14-03-2010,26.08
15-03-2010,27.87
16-03-2010,27.76
17-03-2010,28.19
18-03-2010,29.15
19-03-2010,29.02
20-03-2010,29.81
21-03-2010,30.55
22-03-2010,30.68
23-03-2010,30.95
24-03-2010,30.68
25-03-2010,30.77
26-03-2010,31.61
27-03-2010,31.9
28-03-2010,31.82
29-03-2010,31.14
30-03-2010,31.03
31-03-2010,32.01
01-04-2010,32.9
02-04-2010,32.28
03-04-2010,32.54
04-04-2010,32.93
05-04-2010,31.95
06-04-2010,32.26
07-04-2010,31.11
08-04-2010,31.98
09-04-2010,30.23
10-04-2010,31.9
11-04-2010,33.73
12-04-2010,34.78
13-04-2010,33.37
14-04-2010,34.69
15-04-2010,33.34
16-04-2010,34.5
17-04-2010,34.82
18-04-2010,36.37
19-04-2010,36.44
20-04-2010,36.67
21-04-2010,37.01
22-04-2010,36.88
23-04-2010,36.12
24-04-2010,36.19
25-04-2010,35.48
26-04-2010,35.91
27-04-2010,35.92
28-04-2010,36.05
29-04-2010,37.58
30-04-2010,36.83
01-05-2010,36.6
02-05-2010,35.19
03-05-2010,34.99
04-05-2010,36.05
05-05-2010,36.66
06-05-2010,32.26
07-05-2010,30.49
08-05-2010,33.8
09-05-2010,34.44
10-05-2010,34.8
11-05-2010,34.78
12-05-2010,35.47
13-05-2010,35.55
14-05-2010,36.87
15-05-2010,37.28
16-05-2010,37.23
17-05-2010,37.65
18-05-2010,38.54
19-05-2010,39.47
20-05-2010,37.12
21-05-2010,35.9
22-05-2010,37.59
23-05-2010,34.84
24-05-2010,34.84
25-05-2010,36.81
26-05-2010,35.95
27-05-2010,35.01
28-05-2010,36.2
29-05-2010,36.59
30-05-2010,35.44
31-05-2010,35.09
01-06-2010,36.48
02-06-2010,36.75
03-06-2010,36.44
04-06-2010,38.34
05-06-2010,38.87
06-06-2010,37.81
07-06-2010,37.49
08-06-2010,39.49
09-06-2010,40.1
10-06-2010,39.69
11-06-2010,39.78
12-06-2010,38.47
13-06-2010,36.64
14-06-2010,36.67
15-06-2010,38.76
16-06-2010,40.05
17-06-2010,37.33
18-06-2010,34.36
19-06-2010,34.9
20-06-2010,36.3
21-06-2010,36.27
22-06-2010,37.4
23-06-2010,34.16
24-06-2010,34.4
25-06-2010,34.02
26-06-2010,36.98
27-06-2010,36.87
28-06-2010,36.69
29-06-2010,36.37
30-06-2010,36.36
01-07-2010,35.01
02-07-2010,32.07
03-07-2010,34.73
04-07-2010,34.44
05-07-2010,34.32
06-07-2010,35.28
07-07-2010,35.5
08-07-2010,37.4
09-07-2010,36.27
10-07-2010,32.29
11-07-2010,30.17
12-07-2010,29
13-07-2010,29.95
14-07-2010,30.74
15-07-2010,30.94
16-07-2010,30.71
17-07-2010,32.26
18-07-2010,32.45
19-07-2010,29.14
20-07-2010,29.73
21-07-2010,29.88
22-07-2010,31.08
23-07-2010,32.01
24-07-2010,29.69
25-07-2010,30.13
26-07-2010,28.77
27-07-2010,27.68
28-07-2010,30.62
29-07-2010,30.23
30-07-2010,29.02
31-07-2010,28.05
01-08-2010,29.48
02-08-2010,29.17
03-08-2010,29.95
04-08-2010,29.88
05-08-2010,30.48
06-08-2010,30.96
07-08-2010,31.13
08-08-2010,31.05
09-08-2010,32.56
10-08-2010,33.1
11-08-2010,31.98
12-08-2010,31.26
13-08-2010,30.23
14-08-2010,30.34
15-08-2010,29.19
16-08-2010,31.33
17-08-2010,30.62
18-08-2010,28.87
19-08-2010,29
20-08-2010,29.06
21-08-2010,28.11
22-08-2010,28.76
23-08-2010,28.51
24-08-2010,27.3
25-08-2010,27.31
26-08-2010,29.3
27-08-2010,29.12
28-08-2010,28.58
29-08-2010,29.14
30-08-2010,28.05
31-08-2010,28.46
01-09-2010,27.99
02-09-2010,28.46
03-09-2010,28.69
04-09-2010,29.01
05-09-2010,29.25
06-09-2010,29.04
07-09-2010,28.16
08-09-2010,27.89
09-09-2010,27.27
10-09-2010,28.19
11-09-2010,28.53
12-09-2010,26.44
13-09-2010,28.1
14-09-2010,27.95
15-09-2010,25.97
16-09-2010,26.29
17-09-2010,25.94
18-09-2010,25.82
19-09-2010,26.36
20-09-2010,27.14
21-09-2010,27.53
22-09-2010,26.98
23-09-2010,27.22
24-09-2010,27.28
25-09-2010,27.43
26-09-2010,27.57
27-09-2010,26.76
28-09-2010,26.01
29-09-2010,26.51
30-09-2010,26.28
01-10-2010,27.33
02-10-2010,27.96
03-10-2010,27.6
04-10-2010,26.58
05-10-2010,25.71
06-10-2010,26.12
07-10-2010,25.69
08-10-2010,24.98
09-10-2010,25
10-10-2010,25.58
11-10-2010,25.85
12-10-2010,25.9
13-10-2010,25.87
14-10-2010,26.31
15-10-2010,26.84
16-10-2010,25.61
17-10-2010,24.25
18-10-2010,26.04
19-10-2010,26.56
20-10-2010,27.25
21-10-2010,26.4
22-10-2010,25.95
23-10-2010,25.64
24-10-2010,24.37
25-10-2010,23.61
26-10-2010,22.87
27-10-2010,23.3
28-10-2010,22.13
29-10-2010,21.3
30-10-2010,22.01
31-10-2010,22.97
01-11-2010,21.61
02-11-2010,22.48
03-11-2010,22.51
04-11-2010,21.94
05-11-2010,22.23
06-11-2010,23.81
07-11-2010,24.99
08-11-2010,25.35
09-11-2010,25.42
10-11-2010,24.69
11-11-2010,23.51
12-11-2010,22.26
13-11-2010,22.26
14-11-2010,22.51
15-11-2010,23.21
16-11-2010,23.21
17-11-2010,22.69
18-11-2010,22.93
19-11-2010,23.33
20-11-2010,20.99
21-11-2010,17.77
22-11-2010,18.75
23-11-2010,18.87
24-11-2010,20.08
25-11-2010,20.85
26-11-2010,21.15
27-11-2010,22.54
28-11-2010,21.66
29-11-2010,20.4
30-11-2010,17.86
01-12-2010,16.71
02-12-2010,16.58
03-12-2010,17.26
04-12-2010,17.88
05-12-2010,18.28
06-12-2010,18.44
07-12-2010,19.57
08-12-2010,20.84
09-12-2010,21.12
10-12-2010,20.44
11-12-2010,19.18
12-12-2010,14.73
13-12-2010,15.54
14-12-2010,14.4
15-12-2010,14.39
16-12-2010,14.73
17-12-2010,14.51
18-12-2010,14.37
19-12-2010,13.43
20-12-2010,12.35
21-12-2010,12.13
22-12-2010,11.99
23-12-2010,11.98
24-12-2010,12.77
25-12-2010,13.11
26-12-2010,12.78
27-12-2010,12.97
28-12-2010,13.14
29-12-2010,13.69
30-12-2010,15.2
31-12-2010,16.43
01-01-2011,16.53
02-01-2011,13.38
03-01-2011,13.33
04-01-2011,12.09
05-01-2011,11.57
06-01-2011,11.88
07-01-2011,12
08-01-2011,12.23
09-01-2011,13.05
10-01-2011,12.21
11-01-2011,11.26
12-01-2011,11.24
13-01-2011,11.79
14-01-2011,12.92
15-01-2011,14.78
16-01-2011,15.97
17-01-2011,11.55
18-01-2011,12.54
19-01-2011,12.86
20-01-2011,12.75
21-01-2011,12.66
22-01-2011,13.53
23-01-2011,14.76
24-01-2011,14.98
25-01-2011,16.1
26-01-2011,16.48
27-01-2011,16.51
28-01-2011,15.19
29-01-2011,14.94
30-01-2011,15.74
31-01-2011,17.24
01-02-2011,16.15
02-02-2011,16.41
03-02-2011,16.15
04-02-2011,16.96
05-02-2011,17.3
06-02-2011,18.31
07-02-2011,18.33
08-02-2011,19.8
09-02-2011,19.12
10-02-2011,17.42
11-02-2011,17.47
12-02-2011,17.18
13-02-2011,18.8
14-02-2011,19.62
15-02-2011,21.37
16-02-2011,21.49
17-02-2011,19.79
18-02-2011,18.53
19-02-2011,18.05
20-02-2011,19.01
21-02-2011,19.27
22-02-2011,19.07
23-02-2011,20.61
24-02-2011,20.55
25-02-2011,18.27
26-02-2011,20.83
27-02-2011,21.86
28-02-2011,19.87
01-03-2011,20.32
02-03-2011,22.64
03-03-2011,24.32
04-03-2011,23.21
05-03-2011,24.4
06-03-2011,22.94
07-03-2011,22.53
08-03-2011,23.45
09-03-2011,24.92
10-03-2011,26.18
11-03-2011,25.91
12-03-2011,24.68
13-03-2011,23.87
14-03-2011,25.12
15-03-2011,25.4
16-03-2011,25.61
17-03-2011,26.28
18-03-2011,27.05
19-03-2011,29.01
20-03-2011,29.58
21-03-2011,28.33
22-03-2011,26.96
23-03-2011,28.24
24-03-2011,28.57
25-03-2011,29.18
26-03-2011,30.42
27-03-2011,30.44
28-03-2011,29.67
29-03-2011,30.1
30-03-2011,29.23
31-03-2011,27.78
01-04-2011,27.21
02-04-2011,28.82
03-04-2011,30.27
04-04-2011,30.57
05-04-2011,28.9
06-04-2011,28.12
07-04-2011,28.45
08-04-2011,29.26
09-04-2011,30.19
10-04-2011,31.38
11-04-2011,32.44
12-04-2011,30.4
13-04-2011,28.47
14-04-2011,32.07
15-04-2011,32.44
16-04-2011,32.98
17-04-2011,33.98
18-04-2011,34.44
19-04-2011,32.86
20-04-2011,32.89
21-04-2011,30.98
22-04-2011,29.05
23-04-2011,30.73
24-04-2011,32.32
25-04-2011,29.88
26-04-2011,28.72
27-04-2011,31.87
28-04-2011,32.58
29-04-2011,33.1
30-04-2011,33.37
01-05-2011,34.3
02-05-2011,34.12
03-05-2011,35.27
04-05-2011,32.87
05-05-2011,33.33
06-05-2011,35.34
07-05-2011,34.96
08-05-2011,34.79
09-05-2011,35.23
10-05-2011,35.58
11-05-2011,36.21
12-05-2011,36.12
13-05-2011,35.36
14-05-2011,36.76
15-05-2011,37.51
16-05-2011,37.62
17-05-2011,36.79
18-05-2011,35.82
19-05-2011,31.01
20-05-2011,32.96
21-05-2011,32.67
22-05-2011,31.67
23-05-2011,34.59
24-05-2011,35.76
25-05-2011,34.9
26-05-2011,33.07
27-05-2011,36.42
28-05-2011,35.76
29-05-2011,36.18
30-05-2011,36.23
31-05-2011,36.62
01-06-2011,37.02
02-06-2011,38.06
03-06-2011,37.8
04-06-2011,36.43
05-06-2011,35.73
06-06-2011,36.35
07-06-2011,35.37
08-06-2011,35.26
09-06-2011,36.19
10-06-2011,36.99
11-06-2011,37.27
12-06-2011,37.58
13-06-2011,34.28
14-06-2011,35.16
15-06-2011,36.29
16-06-2011,35.62
17-06-2011,34.48
18-06-2011,30.3
19-06-2011,27.95
20-06-2011,29.8
21-06-2011,31.45
22-06-2011,31.37
23-06-2011,33.83
24-06-2011,32.92
25-06-2011,30.23
26-06-2011,30.38
27-06-2011,31.56
28-06-2011,30.4
29-06-2011,28.51
30-06-2011,29.23
01-07-2011,28.75
02-07-2011,27.96
03-07-2011,28.99
04-07-2011,30.27
05-07-2011,28.99
06-07-2011,29.28
07-07-2011,29.33
08-07-2011,29.73
09-07-2011,30.49
10-07-2011,30.58
11-07-2011,30.56
12-07-2011,29.64
13-07-2011,29
14-07-2011,28
15-07-2011,29.36
16-07-2011,29.31
17-07-2011,29.73
18-07-2011,30.82
19-07-2011,29.14
20-07-2011,28.26
21-07-2011,29.14
22-07-2011,29.03
23-07-2011,28.37
24-07-2011,28.2
25-07-2011,29.48
26-07-2011,30.39
27-07-2011,29.3
28-07-2011,29.82
29-07-2011,30.23
30-07-2011,30.09
31-07-2011,30.34
01-08-2011,30.38
02-08-2011,30.76
03-08-2011,29.23
04-08-2011,30.32
05-08-2011,30.19
06-08-2011,28.71
07-08-2011,28.17
08-08-2011,27.91
09-08-2011,27.79
10-08-2011,27.71
11-08-2011,27.83
12-08-2011,27.99
13-08-2011,27.42
14-08-2011,27.33
15-08-2011,28.36
16-08-2011,27.44
17-08-2011,27.68
18-08-2011,26.87
19-08-2011,27.19
20-08-2011,28.44
21-08-2011,29.51
22-08-2011,29.07
23-08-2011,28.62
24-08-2011,27.67
25-08-2011,28.08
26-08-2011,28.62
27-08-2011,28.47
28-08-2011,28.51
29-08-2011,28.8
30-08-2011,28.92
31-08-2011,28.99
01-09-2011,28.5
02-09-2011,27.08
03-09-2011,27.53
04-09-2011,28.65
05-09-2011,28.69
06-09-2011,28.76
07-09-2011,28.19
08-09-2011,27.71
09-09-2011,28
10-09-2011,27.98
11-09-2011,28.54
12-09-2011,29.13
13-09-2011,30.14
14-09-2011,28.9
15-09-2011,27.82
16-09-2011,28.4
17-09-2011,27.52
18-09-2011,28.37
19-09-2011,27.25
20-09-2011,26.5
21-09-2011,27.38
22-09-2011,26.37
23-09-2011,26.38
24-09-2011,26.15
25-09-2011,24.69
26-09-2011,24.5
27-09-2011,26.5
28-09-2011,26.48
29-09-2011,26.66
30-09-2011,27.05
01-10-2011,26.83
02-10-2011,26.69
03-10-2011,27.17
04-10-2011,26.69
05-10-2011,26.97
06-10-2011,27.22
07-10-2011,27.25
08-10-2011,27.37
09-10-2011,27.01
10-10-2011,26.65
11-10-2011,25.61
12-10-2011,24.83
13-10-2011,23.79
14-10-2011,24.65
15-10-2011,25.68
16-10-2011,25.43
17-10-2011,25.72
18-10-2011,25.93
19-10-2011,26.2
20-10-2011,25.22
21-10-2011,23.52
22-10-2011,22.96
23-10-2011,24.17
24-10-2011,24.49
25-10-2011,24.03
26-10-2011,23.95
27-10-2011,22.6
28-10-2011,20.73
29-10-2011,20.24
30-10-2011,19.94
31-10-2011,20.67
01-11-2011,21.2
02-11-2011,20.97
03-11-2011,21.43
04-11-2011,21.97
05-11-2011,22.11
06-11-2011,21.37
07-11-2011,21.19
08-11-2011,21.2
09-11-2011,21.06
10-11-2011,20.37
11-11-2011,20.83
12-11-2011,21.81
13-11-2011,22.24
14-11-2011,21.8
15-11-2011,21.08
16-11-2011,20.33
17-11-2011,19.87
18-11-2011,20.01
19-11-2011,20.98
20-11-2011,21.33
21-11-2011,21.52
22-11-2011,21.61
23-11-2011,21.53
24-11-2011,21.38
25-11-2011,21.19
26-11-2011,19.65
27-11-2011,18.61
28-11-2011,17.89
29-11-2011,17.51
30-11-2011,17.09
01-12-2011,18.64
02-12-2011,20.54
03-12-2011,20.08
04-12-2011,18.78
05-12-2011,17.26
06-12-2011,17.12
07-12-2011,17.11
08-12-2011,17.94
09-12-2011,17.23
10-12-2011,18.23
11-12-2011,17.33
12-12-2011,15.98
13-12-2011,16.02
14-12-2011,14.56
15-12-2011,13.25
16-12-2011,12.11
17-12-2011,12.1
18-12-2011,12.21
19-12-2011,12.69
20-12-2011,13.01
21-12-2011,12.59
22-12-2011,12.26
23-12-2011,13.1
24-12-2011,13.22
25-12-2011,12.47
26-12-2011,13.22
27-12-2011,14.38
28-12-2011,16.26
29-12-2011,16.33
30-12-2011,16.62
31-12-2011,17.33
01-01-2012,17.4
02-01-2012,16.07
03-01-2012,17.04
04-01-2012,16.62
05-01-2012,16.25
06-01-2012,17.41
07-01-2012,17.87
08-01-2012,16.23
09-01-2012,17.01
10-01-2012,16.41
11-01-2012,13.41
12-01-2012,12.9
13-01-2012,12.46
14-01-2012,11.18
15-01-2012,12.02
16-01-2012,14.38
17-01-2012,16.35
18-01-2012,16.56
19-01-2012,17.31
20-01-2012,17.66
21-01-2012,15.98
22-01-2012,13.15
23-01-2012,12.08
24-01-2012,12.76
25-01-2012,13.82
26-01-2012,15.88
27-01-2012,15.22
28-01-2012,15.74
29-01-2012,15.51
30-01-2012,14.48
31-01-2012,14.21
01-02-2012,13.28
02-02-2012,13.51
03-02-2012,14.19
04-02-2012,15.78
05-02-2012,17.61
06-02-2012,18.9
07-02-2012,19.27
08-02-2012,18.69
09-02-2012,16.57
10-02-2012,14.51
11-02-2012,14.83
12-02-2012,15.69
13-02-2012,18.47
14-02-2012,20.41
15-02-2012,21.4
16-02-2012,21.17
17-02-2012,21.79
18-02-2012,19.23
19-02-2012,18.16
20-02-2012,19.4
21-02-2012,20.8
22-02-2012,22
23-02-2012,23.89
24-02-2012,23.43
25-02-2012,22.83
26-02-2012,21.71
27-02-2012,19.55
28-02-2012,20.82
29-02-2012,21.57
01-03-2012,20.79
02-03-2012,20.6
03-03-2012,20.9
04-03-2012,21.55
05-03-2012,23.35
06-03-2012,25.26
07-03-2012,25.28
08-03-2012,23.36
09-03-2012,22.81
10-03-2012,21.26
11-03-2012,21.44
12-03-2012,24.03
13-03-2012,21.13
14-03-2012,22.74
15-03-2012,22.16
16-03-2012,22.02
17-03-2012,23.08
18-03-2012,23.98
19-03-2012,26.09
20-03-2012,27.28
21-03-2012,28.01
22-03-2012,25.12
23-03-2012,24.09
24-03-2012,24.25
25-03-2012,25.37
26-03-2012,27.15
27-03-2012,28.6
28-03-2012,29.48
29-03-2012,29.05
30-03-2012,28.55
31-03-2012,29.33
01-04-2012,31.05
02-04-2012,32.01
03-04-2012,32.62
04-04-2012,33.45
05-04-2012,33.44
06-04-2012,33.03
07-04-2012,30.88
08-04-2012,30.62
09-04-2012,31.01
10-04-2012,30.82
11-04-2012,30.95
12-04-2012,31.78
13-04-2012,32.58
14-04-2012,33.83
15-04-2012,31.69
16-04-2012,31.64
17-04-2012,32.58
18-04-2012,34.14
19-04-2012,34.88
20-04-2012,33.26
21-04-2012,35.05
22-04-2012,33.76
23-04-2012,34.14
24-04-2012,34.84
25-04-2012,35.69
26-04-2012,36.01
27-04-2012,35.65
28-04-2012,35.08
29-04-2012,35.19
30-04-2012,34.41
01-05-2012,35.12
02-05-2012,34.86
03-05-2012,34.29
04-05-2012,34.35
05-05-2012,34.76
06-05-2012,35.4
07-05-2012,36.2
08-05-2012,36.82
09-05-2012,37.34
10-05-2012,38.21
11-05-2012,37.99
12-05-2012,38.49
13-05-2012,38.51
14-05-2012,38.23
15-05-2012,38.15
16-05-2012,37.26
17-05-2012,38.66
18-05-2012,37.92
19-05-2012,39.74
20-05-2012,39.29
21-05-2012,38.01
22-05-2012,38.7
23-05-2012,39.3
24-05-2012,38.03
25-05-2012,38.08
26-05-2012,37.95
27-05-2012,40.11
28-05-2012,40.65
29-05-2012,40.89
30-05-2012,40.65
31-05-2012,41.3
01-06-2012,38.64
02-06-2012,35.84
03-06-2012,37.65
04-06-2012,37.98
05-06-2012,37.78
06-06-2012,38.65
07-06-2012,39.8
08-06-2012,38.49
09-06-2012,40.4
10-06-2012,39.47
11-06-2012,39.86
12-06-2012,40.8
13-06-2012,41.89
14-06-2012,42.06
15-06-2012,41.83
16-06-2012,41.2
17-06-2012,34.83
18-06-2012,33.12
19-06-2012,37.44
20-06-2012,39.83
21-06-2012,35.35
22-06-2012,31.66
23-06-2012,34.74
24-06-2012,34.67
25-06-2012,36.08
26-06-2012,36.99
27-06-2012,37.3
28-06-2012,38.07
29-06-2012,36.93
30-06-2012,39.12
01-07-2012,37.5
02-07-2012,36.09
03-07-2012,37.2
04-07-2012,34.2
05-07-2012,33.02
06-07-2012,30.12
07-07-2012,28.74
08-07-2012,31.58
09-07-2012,31.33
10-07-2012,32.91
11-07-2012,33.43
12-07-2012,30.76
13-07-2012,32.18
14-07-2012,31.55
15-07-2012,30.8
16-07-2012,28.97
